Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 20:53:00 2021

Ground state energy = 26856.49 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   8058.02      -0.000000     0.012882     0.000166     0.004251
   8060.11      -0.000000    -0.004140     0.000017     0.000439
   8061.54       0.000000    -0.002311     0.000005     0.000137
   8065.08       0.000000     0.003947     0.000016     0.000399
   8068.35      -0.000000     0.006556     0.000043     0.001101
   8071.04      -0.000000    -0.007022     0.000049     0.001263
   8072.57       0.000000    -0.003146     0.000010     0.000254
   8074.77      -0.000000    -0.003078     0.000009     0.000243
   8079.17      -0.000000     0.002200     0.000005     0.000124
   8082.94       0.000000     0.007569     0.000057     0.001468
   8083.84       0.000000    -0.011905     0.000142     0.003630
   8086.06      -0.000000    -0.003013     0.000009     0.000233
   8089.60       0.000000    -0.002784     0.000008     0.000199
   8090.87      -0.000000    -0.004555     0.000021     0.000531
   8095.17       0.000000    -0.007093     0.000050     0.001289
   8097.49      -0.000000    -0.012664     0.000160     0.004109
   8099.13       0.000000    -0.015699     0.000246     0.006314
   8100.69      -0.000000    -0.014488     0.000210     0.005377
   8103.00       0.000000    -0.025635     0.000657     0.016834
   8105.11       0.000000     0.006558     0.000043     0.001102
   8109.39       0.000000    -0.001418     0.000002     0.000051
   8110.77      -0.000000    -0.008198     0.000067     0.001722
   8113.33      -0.000000     0.002456     0.000006     0.000155
   8116.99       0.000000     0.001957     0.000004     0.000098
   8118.80      -0.000000     0.001514     0.000002     0.000059
   8124.00       0.000000     0.005785     0.000033     0.000857
   8124.84      -0.000000     0.011508     0.000132     0.003393
   8125.88       0.000000     0.014613     0.000214     0.005470
   8134.11      -0.000000    -0.005814     0.000034     0.000866
   8135.16       0.000000    -0.007389     0.000055     0.001399
   8137.93      -0.000000    -0.016402     0.000269     0.006892
   8140.26      -0.000000     0.007362     0.000054     0.001388
   8141.26      -0.000000    -0.005000     0.000025     0.000640
   8147.14      -0.000000     0.001066     0.000001     0.000029
   8149.13       0.000000     0.032506     0.001057     0.027068
   8150.81       0.000000    -0.017020     0.000290     0.007421
   8152.75      -0.000000    -0.005769     0.000033     0.000853
   8154.57      -0.000000     0.006887     0.000047     0.001215
   8159.33      -0.000000    -0.007973     0.000064     0.001628
   8161.40       0.000000    -0.008242     0.000068     0.001740
   8164.53      -0.000000    -0.008132     0.000066     0.001694
   8165.96       0.000000    -0.025095     0.000630     0.016133
   8168.02      -0.000000    -0.016680     0.000278     0.007127
   8169.24      -0.000000     0.030551     0.000933     0.023910
   8173.28       0.000000     0.006301     0.000040     0.001017
   8176.39      -0.000000     0.003603     0.000013     0.000333
   8178.06      -0.000000    -0.005223     0.000027     0.000699
   8181.74       0.000000    -0.001866     0.000003     0.000089
   8184.70      -0.000000    -0.005613     0.000032     0.000807
   8187.93       0.000000    -0.004102     0.000017     0.000431
   8189.19       0.000000     0.016515     0.000273     0.006987
   8191.01       0.000000    -0.005325     0.000028     0.000726
   8194.15       0.000000     0.010568     0.000112     0.002861
   8195.38       0.000000    -0.012230     0.000150     0.003831
   8199.71      -0.000000    -0.016431     0.000270     0.006916
   8202.97       0.000000    -0.010013     0.000100     0.002568
   8205.68       0.000000     0.012741     0.000162     0.004159
   8207.68       0.000000    -0.003552     0.000013     0.000323
   8209.65      -0.000000    -0.004239     0.000018     0.000460
   8213.22      -0.000000     0.002464     0.000006     0.000156
   8216.60      -0.000000    -0.012452     0.000155     0.003972
   8218.29       0.000000    -0.009196     0.000085     0.002166
   8219.14      -0.000000    -0.008181     0.000067     0.001714
   8221.19      -0.000000     0.006626     0.000044     0.001125
   8226.41       0.000000     0.001981     0.000004     0.000101
   8230.46       0.000000    -0.007866     0.000062     0.001585
   8232.86      -0.000000    -0.002782     0.000008     0.000198
   8234.29       0.000000    -0.004254     0.000018     0.000464
   8236.04       0.000000     0.007566     0.000057     0.001466
   8239.97      -0.000000     0.002136     0.000005     0.000117
   8243.24      -0.000000    -0.009559     0.000091     0.002341
   8245.78       0.000000    -0.008639     0.000075     0.001912
   8246.77       0.000000     0.008307     0.000069     0.001768
   8249.89      -0.000000     0.004090     0.000017     0.000428
   8251.99       0.000000     0.009498     0.000090     0.002311
   8254.10      -0.000000     0.002733     0.000007     0.000191
   8259.80      -0.000000    -0.002404     0.000006     0.000148
   8261.33      -0.000000     0.009387     0.000088     0.002257
   8263.20      -0.000000    -0.018402     0.000339     0.008674
   8265.63      -0.000000     0.001783     0.000003     0.000081
   8272.29      -0.000000     0.008656     0.000075     0.001919
   8274.96      -0.000000    -0.009456     0.000089     0.002290
   8277.15      -0.000000     0.018643     0.000348     0.008903
   8279.80       0.000000     0.012449     0.000155     0.003970
   8280.61       0.000000    -0.007384     0.000055     0.001397
   8284.01      -0.000000    -0.003104     0.000010     0.000247
   8288.01       0.000000    -0.008654     0.000075     0.001918
   8289.70       0.000000     0.007431     0.000055     0.001414
   8292.45      -0.000000     0.005095     0.000026     0.000665
   8295.11       0.000000     0.025168     0.000633     0.016227
   8297.84       0.000000    -0.004675     0.000022     0.000560
   8301.06      -0.000000    -0.005492     0.000030     0.000773
   8302.20       0.000000    -0.022803     0.000520     0.013320
   8306.36      -0.000000    -0.003928     0.000015     0.000395
   8310.05      -0.000000     0.009664     0.000093     0.002392
   8312.55      -0.000000    -0.014311     0.000205     0.005246
   8314.01      -0.000000     0.015116     0.000228     0.005853
   8316.51      -0.000000    -0.040878     0.001671     0.042805
   8318.74      -0.000000     0.019802     0.000392     0.010045
   8320.48       0.000000     0.027040     0.000731     0.018730
   8322.20       0.000000    -0.006302     0.000040     0.001017
   8325.89       0.000000     0.036650     0.001343     0.034408
   8329.24       0.000000    -0.002526     0.000006     0.000163
   8333.14       0.000000     0.009427     0.000089     0.002276
   8334.83      -0.000000     0.004870     0.000024     0.000607
   8337.01       0.000000     0.005587     0.000031     0.000799
   8341.01       0.000000    -0.021049     0.000443     0.011350
   8342.27       0.000000     0.010371     0.000108     0.002755
   8344.87       0.000000    -0.008313     0.000069     0.001770
   8347.53       0.000000     0.008939     0.000080     0.002047
   8352.32       0.000000    -0.001452     0.000002     0.000054
   8354.29       0.000000     0.008811     0.000078     0.001989
   8356.26      -0.000000     0.006070     0.000037     0.000944
   8358.06       0.000000     0.017686     0.000313     0.008012
   8361.12       0.000000    -0.004037     0.000016     0.000417
   8364.33      -0.000000    -0.006975     0.000049     0.001246
   8366.77      -0.000000     0.004505     0.000020     0.000520
   8368.68      -0.000000    -0.024301     0.000591     0.015127
   8370.38      -0.000000     0.002768     0.000008     0.000196
   8375.15       0.000000     0.003098     0.000010     0.000246
   8378.58       0.000000    -0.003305     0.000011     0.000280
   8381.64       0.000000     0.007586     0.000058     0.001474
   8384.49      -0.000000     0.013055     0.000170     0.004366
   8385.41      -0.000000    -0.021850     0.000477     0.012230
   8387.32      -0.000000     0.005584     0.000031     0.000799
   8390.37      -0.000000    -0.008210     0.000067     0.001727
   8395.13      -0.000000     0.002637     0.000007     0.000178
   8396.46      -0.000000    -0.001931     0.000004     0.000095
   8399.97       0.000000    -0.003064     0.000009     0.000240
   8402.32      -0.000000    -0.004210     0.000018     0.000454
   8404.27      -0.000000     0.010588     0.000112     0.002872
   8405.40      -0.000000    -0.007739     0.000060     0.001534
   8408.62       0.000000    -0.002312     0.000005     0.000137
   8412.04      -0.000000    -0.011775     0.000139     0.003552
   8419.07       0.000000     0.001482     0.000002     0.000056
   8422.34      -0.000000     0.013092     0.000171     0.004391
   8424.85       0.000000     0.004131     0.000017     0.000437
   8427.43      -0.000000     0.003080     0.000009     0.000243
   8429.64      -0.000000    -0.008544     0.000073     0.001870
   8432.69       0.000000    -0.006205     0.000039     0.000986
   8433.97       0.000000     0.004116     0.000017     0.000434
   8437.49       0.000000    -0.006573     0.000043     0.001107
   8439.94      -0.000000    -0.008710     0.000076     0.001943
   8441.31       0.000000    -0.009229     0.000085     0.002182
   8445.72       0.000000     0.001341     0.000002     0.000046
   8448.63       0.000000    -0.001653     0.000003     0.000070
   8451.46       0.000000     0.009367     0.000088     0.002247
   8452.93      -0.000000     0.010859     0.000118     0.003021
   8456.98      -0.000000    -0.005337     0.000028     0.000730
   8461.63      -0.000000     0.005667     0.000032     0.000823
   8462.89      -0.000000    -0.009690     0.000094     0.002405
   8466.04      -0.000000     0.016297     0.000266     0.006803
   8468.01       0.000000     0.006424     0.000041     0.001057
   8470.12      -0.000000     0.014318     0.000205     0.005252
   8471.96      -0.000000    -0.004581     0.000021     0.000538
   8477.17      -0.000000     0.003683     0.000014     0.000347
   8480.89      -0.000000    -0.013167     0.000173     0.004441
   8483.42       0.000000    -0.017612     0.000310     0.007946
   8484.04       0.000000     0.013737     0.000189     0.004834
   8486.04      -0.000000     0.013383     0.000179     0.004588
   8489.95      -0.000000    -0.007487     0.000056     0.001436
   8492.63       0.000000    -0.013294     0.000177     0.004527
   8494.35       0.000000     0.009920     0.000098     0.002521
   8496.45       0.000000    -0.002764     0.000008     0.000196
   8501.63       0.000000     0.003780     0.000014     0.000366
   8503.10       0.000000    -0.004641     0.000022     0.000552
   8507.21       0.000000     0.009854     0.000097     0.002487
   8508.09      -0.000000     0.016280     0.000265     0.006789
   8511.46       0.000000     0.009550     0.000091     0.002336
   8513.52      -0.000000     0.011721     0.000137     0.003519
   8520.49       0.000000    -0.004576     0.000021     0.000536
   8523.21      -0.000000    -0.004192     0.000018     0.000450
   8525.70      -0.000000     0.002946     0.000009     0.000222
   8530.41      -0.000000    -0.012893     0.000166     0.004258
   8531.60      -0.000000     0.014996     0.000225     0.005760
   8533.42      -0.000000    -0.013077     0.000171     0.004381
   8536.13       0.000000    -0.014485     0.000210     0.005374
   8538.89      -0.000000    -0.015899     0.000253     0.006476
   8541.24      -0.000000     0.006181     0.000038     0.000979
   8543.31       0.000000     0.044682     0.001997     0.051144
   8547.74      -0.000000     0.009287     0.000086     0.002209
   8549.05       0.000000     0.003908     0.000015     0.000391
   8553.91      -0.000000     0.006469     0.000042     0.001072
   8556.07      -0.000000    -0.009150     0.000084     0.002144
   8557.70      -0.000000     0.001913     0.000004     0.000094
   8561.96      -0.000000    -0.001351     0.000002     0.000047
   8564.65      -0.000000     0.004640     0.000022     0.000551
   8566.88      -0.000000    -0.012125     0.000147     0.003766
   8569.81      -0.000000     0.002259     0.000005     0.000131
   8573.24      -0.000000    -0.007565     0.000057     0.001466
   8575.22       0.000000    -0.014391     0.000207     0.005305
   8576.70      -0.000000    -0.007915     0.000063     0.001605
   8580.17       0.000000    -0.002761     0.000008     0.000195
   8581.75      -0.000000    -0.003471     0.000012     0.000309
   8587.00       0.000000    -0.009457     0.000089     0.002291
   8589.33      -0.000000    -0.009951     0.000099     0.002536
   8591.99      -0.000000     0.002296     0.000005     0.000135
   8595.62       0.000000     0.004669     0.000022     0.000558
   8597.70      -0.000000     0.003375     0.000011     0.000292
   8599.21       0.000000     0.003748     0.000014     0.000360
   8603.24      -0.000000     0.004098     0.000017     0.000430
   8604.69       0.000000     0.011020     0.000121     0.003111
   8609.44      -0.000000     0.013563     0.000184     0.004712
   8612.24       0.000000     0.003307     0.000011     0.000280
   8614.08       0.000000    -0.004925     0.000024     0.000621
   8617.73      -0.000000    -0.002095     0.000004     0.000112
   8621.25       0.000000    -0.005966     0.000036     0.000912
   8622.82      -0.000000    -0.012413     0.000154     0.003947
   8624.46      -0.000000     0.011178     0.000125     0.003201
   8629.07      -0.000000    -0.012840     0.000165     0.004223
   8630.56      -0.000000     0.008228     0.000068     0.001734
   8632.80       0.000000     0.002411     0.000006     0.000149
   8637.52       0.000000    -0.001972     0.000004     0.000100
   8640.61       0.000000     0.007402     0.000055     0.001404
   8643.34       0.000000    -0.013840     0.000192     0.004906
   8644.12      -0.000000    -0.003571     0.000013     0.000327
   8648.45       0.000000    -0.002398     0.000006     0.000147
   8649.87       0.000000     0.005097     0.000026     0.000665
   8655.08      -0.000000     0.006458     0.000042     0.001068
   8657.58      -0.000000    -0.008289     0.000069     0.001760
   8659.26       0.000000    -0.006247     0.000039     0.001000
   8662.23      -0.000000    -0.006519     0.000043     0.001089
   8666.09      -0.000000     0.005266     0.000028     0.000710
   8667.97      -0.000000    -0.038397     0.001474     0.037767
   8670.73       0.000000    -0.001848     0.000003     0.000087
   8675.27       0.000000     0.001975     0.000004     0.000100
   8677.70      -0.000000     0.006532     0.000043     0.001093
   8680.94      -0.000000    -0.015859     0.000252     0.006443
   8683.24      -0.000000     0.010771     0.000116     0.002972
   8686.05       0.000000     0.016696     0.000279     0.007141
   8688.37      -0.000000     0.029120     0.000848     0.021722
   8690.05      -0.000000    -0.028927     0.000837     0.021436
   8692.70       0.000000    -0.005681     0.000032     0.000827
   8696.25       0.000000     0.010788     0.000116     0.002981
   8699.00       0.000000    -0.015412     0.000238     0.006085
   8701.71       0.000000     0.007612     0.000058     0.001484
   8703.12       0.000000    -0.007722     0.000060     0.001528
   8708.91      -0.000000    -0.021526     0.000463     0.011870
   8710.19      -0.000000     0.012522     0.000157     0.004017
   8711.71       0.000000     0.008328     0.000069     0.001777
   8714.94       0.000000    -0.003466     0.000012     0.000308
   8718.68      -0.000000    -0.002651     0.000007     0.000180
   8722.67       0.000000    -0.002608     0.000007     0.000174
   8724.83      -0.000000    -0.003654     0.000013     0.000342
   8727.09       0.000000    -0.019469     0.000379     0.009710
   8728.32       0.000000     0.005253     0.000028     0.000707
   8732.03       0.000000    -0.004183     0.000017     0.000448
   8736.90      -0.000000    -0.002891     0.000008     0.000214
   8738.65       0.000000    -0.001332     0.000002     0.000045
   8742.00       0.000000     0.003141     0.000010     0.000253
   8744.76      -0.000000     0.006645     0.000044     0.001131
   8748.04       0.000000     0.007780     0.000061     0.001551
   8749.91       0.000000    -0.007131     0.000051     0.001303
   8751.91      -0.000000    -0.017802     0.000317     0.008118
   8758.85      -0.000000    -0.002876     0.000008     0.000212
   8762.31       0.000000    -0.003048     0.000009     0.000238
   8765.52       0.000000     0.005294     0.000028     0.000718
   8768.23      -0.000000     0.006883     0.000047     0.001214
   8770.07      -0.000000    -0.005888     0.000035     0.000888
   8772.75      -0.000000     0.006338     0.000040     0.001029
   8774.95      -0.000000    -0.007939     0.000063     0.001615
   8779.46       0.000000    -0.001773     0.000003     0.000080
   8782.23       0.000000     0.010850     0.000118     0.003016
   8783.71      -0.000000     0.004163     0.000017     0.000444
   8789.43       0.000000     0.007203     0.000052     0.001329
   8791.13      -0.000000     0.013302     0.000177     0.004533
   8792.26       0.000000     0.007615     0.000058     0.001485
   8796.60       0.000000    -0.005362     0.000029     0.000737
   8798.87      -0.000000    -0.004136     0.000017     0.000438
   8802.73       0.000000    -0.007719     0.000060     0.001526
   8804.77      -0.000000    -0.020681     0.000428     0.010956
   8806.93       0.000000    -0.009458     0.000089     0.002291
   8810.60      -0.000000    -0.006273     0.000039     0.001008
   8811.58       0.000000    -0.009606     0.000092     0.002364
   8816.55      -0.000000    -0.002339     0.000005     0.000140
   8819.74       0.000000    -0.004725     0.000022     0.000572
   8822.30      -0.000000    -0.008038     0.000065     0.001655
   8825.07      -0.000000     0.007727     0.000060     0.001529
   8826.25      -0.000000    -0.012080     0.000146     0.003738
   8831.55       0.000000    -0.019695     0.000388     0.009937
   8832.73       0.000000     0.006662     0.000044     0.001137
   8837.74       0.000000    -0.006615     0.000044     0.001121
   8840.04       0.000000     0.019498     0.000380     0.009738
   8841.51       0.000000    -0.016206     0.000263     0.006728
   8844.24      -0.000000    -0.011094     0.000123     0.003153
   8848.23      -0.000000     0.009584     0.000092     0.002353
   8850.47       0.000000     0.018833     0.000355     0.009086
   8853.23      -0.000000     0.008959     0.000080     0.002056
   8854.95       0.000000     0.011491     0.000132     0.003383
   8858.25       0.000000    -0.026070     0.000680     0.017410
   8859.92       0.000000     0.006179     0.000038     0.000978
   8864.35      -0.000000     0.003798     0.000014     0.000369
   8866.88       0.000000     0.001603     0.000003     0.000066
   8871.36      -0.000000     0.006572     0.000043     0.001106
   8874.54      -0.000000    -0.015706     0.000247     0.006319
   8876.05       0.000000    -0.010364     0.000107     0.002752
   8879.29      -0.000000    -0.005050     0.000026     0.000653
   8881.64      -0.000000     0.022083     0.000488     0.012493
   8884.39       0.000000     0.005533     0.000031     0.000784
   8887.66      -0.000000     0.009433     0.000089     0.002279
   8891.41      -0.000000    -0.004473     0.000020     0.000512
   8893.45       0.000000    -0.005772     0.000033     0.000854
   8896.26       0.000000     0.004185     0.000018     0.000449
   8898.67       0.000000    -0.021794     0.000475     0.012167
   8899.95      -0.000000    -0.011596     0.000134     0.003445
   8903.67       0.000000    -0.002781     0.000008     0.000198
   8911.06      -0.000000    -0.002887     0.000008     0.000214
   8912.53      -0.000000     0.006221     0.000039     0.000991
   8914.27       0.000000     0.015141     0.000229     0.005872
   8916.93       0.000000    -0.007711     0.000059     0.001523
   8920.75       0.000000     0.008268     0.000068     0.001751
   8922.36      -0.000000     0.002553     0.000007     0.000167
   8925.68       0.000000     0.001336     0.000002     0.000046
   8928.59      -0.000000     0.005102     0.000026     0.000667
   8932.06      -0.000000    -0.007249     0.000053     0.001346
   8934.54       0.000000    -0.004518     0.000020     0.000523
   8937.59       0.000000     0.002617     0.000007     0.000175
   8941.45       0.000000    -0.003632     0.000013     0.000338
   8942.92      -0.000000    -0.010356     0.000107     0.002747
   8947.50      -0.000000     0.002974     0.000009     0.000227
   8949.29       0.000000     0.001228     0.000002     0.000039
   8952.65      -0.000000     0.004051     0.000016     0.000420
   8955.08      -0.000000    -0.006086     0.000037     0.000949
   8958.78       0.000000    -0.010644     0.000113     0.002902
   8961.69       0.000000     0.004733     0.000022     0.000574
   8963.27       0.000000    -0.005260     0.000028     0.000709
   8967.72      -0.000000    -0.006924     0.000048     0.001228
   8970.53      -0.000000     0.005901     0.000035     0.000892
   8972.36      -0.000000    -0.007619     0.000058     0.001487
   8975.31       0.000000    -0.002276     0.000005     0.000133
   8980.46      -0.000000    -0.002503     0.000006     0.000160
   8981.88       0.000000    -0.007573     0.000057     0.001469
   8985.06      -0.000000    -0.003026     0.000009     0.000235
   8987.10       0.000000    -0.002862     0.000008     0.000210
   8992.08       0.000000     0.003569     0.000013     0.000326
   8995.74      -0.000000     0.013377     0.000179     0.004584
   8997.48      -0.000000    -0.012327     0.000152     0.003893
   8998.89       0.000000    -0.008575     0.000074     0.001883
   9002.69       0.000000     0.003327     0.000011     0.000284
   9006.56      -0.000000     0.003881     0.000015     0.000386
   9008.93      -0.000000    -0.004256     0.000018     0.000464
   9011.73       0.000000    -0.002432     0.000006     0.000152
   9014.45       0.000000     0.004382     0.000019     0.000492
   9018.68       0.000000    -0.002938     0.000009     0.000221
   9020.80      -0.000000    -0.005527     0.000031     0.000782
   9023.82      -0.000000     0.008675     0.000075     0.001928
   9026.05      -0.000000    -0.007181     0.000052     0.001321
   9029.33      -0.000000     0.011335     0.000128     0.003291
   9032.51       0.000000     0.020481     0.000419     0.010745
   9035.65      -0.000000     0.028590     0.000817     0.020939
   9037.42       0.000000     0.006255     0.000039     0.001002
   9041.39       0.000000    -0.006517     0.000042     0.001088
   9044.62      -0.000000    -0.004178     0.000017     0.000447
   9047.96       0.000000    -0.004683     0.000022     0.000562
   9049.81       0.000000     0.008723     0.000076     0.001949
   9051.56      -0.000000     0.014975     0.000224     0.005744
   9055.51       0.000000     0.001066     0.000001     0.000029
   9060.68      -0.000000     0.008146     0.000066     0.001700
   9062.73       0.000000     0.010456     0.000109     0.002801
   9064.59       0.000000    -0.010679     0.000114     0.002921
   9068.03       0.000000     0.008433     0.000071     0.001822
   9071.06      -0.000000     0.012211     0.000149     0.003820
   9073.15      -0.000000    -0.040715     0.001658     0.042465
   9075.28      -0.000000     0.005832     0.000034     0.000871
   9079.32      -0.000000    -0.008989     0.000081     0.002070
   9082.87       0.000000    -0.006190     0.000038     0.000982
   9085.47       0.000000     0.004664     0.000022     0.000557
   9087.59       0.000000    -0.007338     0.000054     0.001379
   9090.27       0.000000     0.008541     0.000073     0.001869
   9094.34       0.000000    -0.004120     0.000017     0.000435
   9097.01       0.000000     0.012231     0.000150     0.003832
   9101.55      -0.000000     0.003354     0.000011     0.000288
   9103.71      -0.000000    -0.009503     0.000090     0.002313
   9107.11      -0.000000     0.003753     0.000014     0.000361
   9109.76       0.000000     0.005562     0.000031     0.000792
   9111.86       0.000000    -0.004468     0.000020     0.000511
   9117.03      -0.000000    -0.013165     0.000173     0.004440
   9118.61      -0.000000     0.009768     0.000095     0.002444
   9121.32       0.000000     0.003659     0.000013     0.000343
   9123.58      -0.000000     0.002953     0.000009     0.000223
   9126.06      -0.000000    -0.002687     0.000007     0.000185
   9131.10       0.000000    -0.003483     0.000012     0.000311
   9134.19       0.000000     0.010471     0.000110     0.002809
   9135.89      -0.000000     0.005536     0.000031     0.000785
   9138.10      -0.000000    -0.002953     0.000009     0.000223
   9142.97       0.000000    -0.004214     0.000018     0.000455
   9144.90       0.000000     0.002351     0.000006     0.000142
   9149.83      -0.000000     0.002976     0.000009     0.000227
   9151.60       0.000000     0.010261     0.000105     0.002697
   9152.90       0.000000    -0.007534     0.000057     0.001454
   9158.76       0.000000     0.010691     0.000114     0.002928
   9159.94       0.000000    -0.003660     0.000013     0.000343
   9163.14       0.000000     0.012126     0.000147     0.003767
   9166.13      -0.000000     0.001604     0.000003     0.000066
   9171.04       0.000000     0.008995     0.000081     0.002072
   9173.59       0.000000    -0.004664     0.000022     0.000557
   9175.88      -0.000000    -0.015458     0.000239     0.006121
   9178.33      -0.000000     0.013893     0.000193     0.004944
   9181.65      -0.000000    -0.002175     0.000005     0.000121
   9185.60       0.000000    -0.002493     0.000006     0.000159
   9187.81      -0.000000    -0.006329     0.000040     0.001026
   9191.44       0.000000    -0.006429     0.000041     0.001059
   9194.81       0.000000     0.022475     0.000505     0.012940
   9195.33      -0.000000     0.016729     0.000280     0.007169
   9199.63       0.000000     0.013134     0.000172     0.004419
   9201.69      -0.000000     0.002547     0.000006     0.000166
   9205.44       0.000000     0.002350     0.000006     0.000141
   9211.02      -0.000000     0.005436     0.000030     0.000757
   9212.80       0.000000     0.005475     0.000030     0.000768
   9215.71      -0.000000     0.025280     0.000639     0.016371
   9217.84      -0.000000    -0.017794     0.000317     0.008111
   9219.50      -0.000000     0.029249     0.000856     0.021915
   9224.38      -0.000000    -0.002228     0.000005     0.000127
   9229.00      -0.000000     0.004222     0.000018     0.000457
   9230.69      -0.000000    -0.010608     0.000113     0.002883
   9233.26       0.000000    -0.003768     0.000014     0.000364
   9236.35       0.000000     0.007158     0.000051     0.001313
   9237.86      -0.000000     0.006817     0.000046     0.001190
   9242.67      -0.000000    -0.012700     0.000161     0.004132
   9244.76       0.000000    -0.005278     0.000028     0.000714
   9246.13      -0.000000    -0.007454     0.000056     0.001423
   9252.45       0.000000    -0.001972     0.000004     0.000100
   9255.44       0.000000     0.011442     0.000131     0.003354
   9257.60      -0.000000     0.004973     0.000025     0.000633
   9260.69      -0.000000    -0.006015     0.000036     0.000927
   9263.77       0.000000    -0.004587     0.000021     0.000539
   9265.99       0.000000     0.015070     0.000227     0.005818
   9269.11      -0.000000     0.008029     0.000064     0.001652
   9273.36      -0.000000    -0.001864     0.000003     0.000089
   9275.54       0.000000    -0.003961     0.000016     0.000402
   9279.30       0.000000     0.006715     0.000045     0.001155
   9282.39       0.000000    -0.013994     0.000196     0.005017
   9284.54       0.000000     0.016305     0.000266     0.006810
   9286.61      -0.000000     0.003157     0.000010     0.000255
   9291.75      -0.000000    -0.004191     0.000018     0.000450
   9293.89      -0.000000     0.002939     0.000009     0.000221
   9297.97      -0.000000    -0.004747     0.000023     0.000577
   9299.43      -0.000000     0.006223     0.000039     0.000992
   9303.56       0.000000     0.004557     0.000021     0.000532
   9307.05      -0.000000     0.006836     0.000047     0.001197
   9309.57       0.000000     0.002406     0.000006     0.000148
   9312.18      -0.000000     0.005349     0.000029     0.000733
   9315.78      -0.000000    -0.004371     0.000019     0.000489
   9318.67       0.000000    -0.003336     0.000011     0.000285
   9321.56      -0.000000    -0.009178     0.000084     0.002158
   9324.18      -0.000000     0.012876     0.000166     0.004247
   9327.82      -0.000000    -0.002990     0.000009     0.000229
   9331.21       0.000000    -0.005637     0.000032     0.000814
   9332.67      -0.000000    -0.005335     0.000028     0.000729
   9336.70       0.000000    -0.006765     0.000046     0.001172
   9339.37      -0.000000    -0.005575     0.000031     0.000796
   9341.56      -0.000000     0.009501     0.000090     0.002312
   9346.65       0.000000     0.009585     0.000092     0.002353
   9348.94      -0.000000     0.004118     0.000017     0.000434
   9352.30       0.000000     0.004809     0.000023     0.000592
   9355.50       0.000000    -0.003579     0.000013     0.000328
   9358.51      -0.000000    -0.006787     0.000046     0.001180
   9361.86       0.000000    -0.008136     0.000066     0.001696
   9364.05       0.000000     0.009459     0.000089     0.002292
   9366.79       0.000000    -0.008142     0.000066     0.001698
   9370.46       0.000000     0.005507     0.000030     0.000777
   9373.05       0.000000    -0.006305     0.000040     0.001018
   9375.14       0.000000     0.002638     0.000007     0.000178
   9379.29       0.000000    -0.019828     0.000393     0.010072
   9382.12       0.000000     0.009840     0.000097     0.002480
   9386.68       0.000000    -0.007756     0.000060     0.001541
   9388.75      -0.000000    -0.007407     0.000055     0.001406
   9392.14      -0.000000     0.006902     0.000048     0.001220
   9394.86       0.000000     0.002632     0.000007     0.000177
   9397.67      -0.000000     0.002609     0.000007     0.000174
   9402.17      -0.000000    -0.005273     0.000028     0.000712
   9405.16      -0.000000     0.010336     0.000107     0.002737
   9406.97      -0.000000    -0.006790     0.000046     0.001181
   9411.41       0.000000    -0.018517     0.000343     0.008784
   9413.19      -0.000000    -0.007747     0.000060     0.001537
   9416.22      -0.000000     0.008500     0.000072     0.001851
   9419.92      -0.000000    -0.003610     0.000013     0.000334
   9423.58       0.000000    -0.003226     0.000010     0.000267
   9426.30      -0.000000    -0.002495     0.000006     0.000159
   9429.34       0.000000    -0.014728     0.000217     0.005556
   9432.96      -0.000000    -0.005548     0.000031     0.000788
   9436.15       0.000000    -0.010307     0.000106     0.002721
   9438.37       0.000000     0.005483     0.000030     0.000770
   9440.82       0.000000    -0.039490     0.001559     0.039948
   9444.16       0.000000     0.004271     0.000018     0.000467
   9446.18      -0.000000     0.008629     0.000074     0.001907
   9450.27       0.000000     0.005414     0.000029     0.000751
   9454.57       0.000000    -0.004605     0.000021     0.000543
   9458.04       0.000000     0.002509     0.000006     0.000161
   9460.28      -0.000000     0.004213     0.000018     0.000455
   9461.98      -0.000000    -0.002308     0.000005     0.000136
   9466.27      -0.000000     0.005104     0.000026     0.000667
   9470.07       0.000000     0.002662     0.000007     0.000182
   9473.39      -0.000000     0.006860     0.000047     0.001206
   9475.99      -0.000000    -0.004560     0.000021     0.000533
   9479.73       0.000000    -0.004686     0.000022     0.000563
   9481.40      -0.000000    -0.004125     0.000017     0.000436
   9485.96      -0.000000     0.002587     0.000007     0.000172
   9488.26       0.000000     0.006069     0.000037     0.000943
   9491.72      -0.000000     0.003221     0.000010     0.000266
   9493.42      -0.000000    -0.004690     0.000022     0.000564
   9499.01      -0.000000     0.004078     0.000017     0.000426
   9502.09       0.000000     0.009620     0.000093     0.002371
   9503.58      -0.000000     0.002689     0.000007     0.000185
   9507.35       0.000000     0.003165     0.000010     0.000257
   9510.77       0.000000    -0.008009     0.000064     0.001643
   9513.38       0.000000     0.011970     0.000143     0.003670
   9515.44       0.000000    -0.007826     0.000061     0.001569
   9519.58       0.000000     0.003349     0.000011     0.000287
   9522.90       0.000000    -0.002535     0.000006     0.000165
   9525.53       0.000000     0.009655     0.000093     0.002388
   9528.57       0.000000    -0.003492     0.000012     0.000312
